193	0104000020E6100000010000000101000000B31FF126DAB452C080AB2FB7EB132640	colegio	smallScale	MULTIPOINT(-74.8258149485326 11.0389077420894)
194	0104000020E6100000010000000101000000A8F2195100B552C0607DBEA7A7132640	contaminación	smallScale	MULTIPOINT(-74.8281443360708 11.0383884830505)
195	0104000020E61000000100000001010000008EBE619706B552C0607DBEA7A7132640	contaminación	smallScale	MULTIPOINT(-74.8285273031745 11.0383884830505)
196	0104000020E61000000100000001010000005D75A50C09B552C0C21078AFC9132640	contaminación	smallScale	MULTIPOINT(-74.8286773315244 11.0386481126847)
197	0104000020E610000001000000010100000098BA81270CB552C02D926A49F0132640	contaminación	smallScale	MULTIPOINT(-74.828866841019 11.0389426176635)
198	0104000020E610000001000000010100000005491ACD0CB552C03DEF00F8FB132640	contaminación	smallScale	MULTIPOINT(-74.8289063221637 11.0390317441121)
199	0104000020E6100000010000000101000000302AF9490EB552C0649EA8FB1C142640	contaminación	smallScale	MULTIPOINT(-74.8289971287966 11.0392836230596)
200	0104000020E6100000010000000101000000A6FFCADC17B552C0B40FBAC16E142640	contaminación	smallScale	MULTIPOINT(-74.8295814497384 11.039907506907)
201	0104000020E6100000010000000101000000B1B0D10F1AB552C02F732E378C142640	basura	smallScale	MULTIPOINT(-74.8297156856304 11.0401322597696)
202	0104000020E61000000100000001010000006B50217C1BB552C0EDB7A15B95142640	basura	smallScale	MULTIPOINT(-74.8298025441488 11.040202010623)
203	0104000020E6100000010000000101000000FF2B561C14B552C0DE43E3AD49142640	basura	smallScale	MULTIPOINT(-74.829352459099 11.0396246280597)
204	0104000020E6100000010000000101000000F67A4FE911B552C0D26CAC4C31142640	basura	smallScale	MULTIPOINT(-74.829218223207 11.0394386253815)
205	0104000020E6100000010000000101000000535AD1930DB552C07E4DE5BE0D142640	basura	smallScale	MULTIPOINT(-74.8289536995374 11.0391673712645)
206	0104000020E61000000100000001010000001815F5780AB552C08395366AD8132640	basura	smallScale	MULTIPOINT(-74.8287641900428 11.0387604896193)
207	0104000020E610000001000000010100000018600ED60DB552C071839FBBCC132640	basura	smallScale	MULTIPOINT(-74.8289694919953 11.0386713630885)
208	0104000020E61000000100000001010000007122CCCF10B552C07387D3FCBC132640	basura	smallScale	MULTIPOINT(-74.829151105261 11.0385512359823)
209	0104000020E6100000010000000101000000E7616BA813B552C0B21E28C8AF132640	basura	smallScale	MULTIPOINT(-74.8293248222977 11.038450484178)
210	0104000020E6100000010000000101000000BFE869390EB552C07E8547839E132640	basura	smallScale	MULTIPOINT(-74.8289931806821 11.0383187317664)
211	0104000020E6100000010000000101000000ECE8FC9E05B552C0F082F1E897132640	basura	smallScale	MULTIPOINT(-74.8284680814574 11.0382683558286)
212	0104000020E610000001000000010100000024D8FE08EBB452C0541FAF7D1D142640	adicción	smallScale	MULTIPOINT(-74.8268454064096 11.0392874981186)
213	0104000020E610000001000000010100000019721133ECB452C0CD1A31A627142640	adicción	smallScale	MULTIPOINT(-74.8269164724701 11.0393649992888)
214	0104000020E610000001000000010100000010C10A00EAB452C03B96442C29142640	adicción	smallScale	MULTIPOINT(-74.8267822365781 11.0393766244625)
215	0104000020E6100000010000000101000000C1AF5339E9B452C0DBA2E90F22142640	adicción	smallScale	MULTIPOINT(-74.8267348592044 11.0393223736477)
216	0104000020E6100000010000000101000000F3ADF666E3B452C068972182FE132640	contaminación	smallScale	MULTIPOINT(-74.826379528902 11.0390511194234)
217	0104000020E61000000100000001010000002304647DF8B452C08A7EC0436F142640	centro de salud	smallScale	MULTIPOINT(-74.8276666142197 11.0399113819579)
218	0104000020E610000001000000010100000085E1F5EFF6B452C08A7EC0436F142640	centro de salud	smallScale	MULTIPOINT(-74.8275718594724 11.0399113819579)
219	0104000020E610000001000000010100000010FF72D1D5B452C0B69274EB18142640	centro de salud	smallScale	MULTIPOINT(-74.825550424863 11.0392526225854)
220	0104000020E610000001000000010100000038E24186D4B452C02C8A5AE316142640	centro de salud	smallScale	MULTIPOINT(-74.8254714625735 11.0392371223471)
221	0104000020E6100000010000000101000000D006A04BD3B452C0D87F40DB14142640	centro de salud	smallScale	MULTIPOINT(-74.8253964483986 11.0392216221079)
222	0104000020E61000000100000001010000004B06E71AEDB452C08395366AD8132640	turistico	smallScale	MULTIPOINT(-74.8269717460727 11.0387604896193)
223	0104000020E61000000100000001010000001417E5B007B552C0B6B3E000BE132640	adicción	smallScale	MULTIPOINT(-74.8285944211205 11.0385589861197)
